num_total_eo,num_nonceremonial_eo,num_eos,numdisasterdeclare,num_ceremonial_eo,num_routine_eo,num_pardon_eo,st,year,house_polarization,house_polarization_impute,senate_polarization,house_polarization_stdev,governor_election_year,gov_republican,gov_democrat,term_limited,governor_power,divided_gov1,divided_gov2,veto_proof,ln_state_income_growth,annual_salary2015,permanent_staff,governor_prior_vote,governor_party_pres_vote,average_polarization,senate_polarization_bonica,house_polarization_bonica,govfe,ln_legislative_staff,ln_legislative_salary,house_polarization_maj_pty_het,gov_party_size,rule_review_dichotomous,rule_review_scale,state_fe,num_disaster_eo,num_nonroutine_eo,panel_length,gov_time_in_office,ln_state_expenditures,maj_control_index
10,8,8,0,2,2,0,SD,2004,1.097000002861023,1.097000002861023,0.9929999709129333,0.5136147737503052,0,1,0,0,3.875,0,0,1,5.929999828338623,5440.203125,55.83000183105469,0.5751962065696716,0.5990999937057495,1.0449999570846558,1.502357006072998,1.4869970083236694,South Dakota-M. Michael Rounds,4.040063858032227,8.601755142211914,0.11283840239048004,0.699999988079071,1,2,41,0,5,19,2,14.83438777923584,0
21,19,19,0,2,1,0,SD,2005,1.0130000114440918,1.0130000114440918,1.0609999895095825,0.4828983545303345,0,1,0,0,3.875,0,0,1,3.2300000190734863,5440.203125,55.65999984741211,0.5751962065696716,0.5990999937057495,1.0369999408721924,1.502357006072998,1.4869970083236694,South Dakota-M. Michael Rounds,4.037067890167236,8.601755142211914,0.1115385964512825,0.7285714149475098,1,2,41,0,4,19,3,14.9093017578125,0
17,14,14,3,3,3,0,SD,2006,1.0130000114440918,1.0130000114440918,1.0609999895095825,0.4828983545303345,1,1,0,0,3.5625,0,0,1,2.390000104904175,5440.203125,55.4900016784668,0.5751962065696716,0.5990999937057495,1.0369999408721924,1.6643919944763184,1.5638020038604736,South Dakota-M. Michael Rounds,4.034063816070557,8.601755142211914,0.1115385964512825,0.7285714149475098,1,2,41,3,0,19,4,14.970945358276367,0
28,26,26,5,2,2,0,SD,2007,1.0670000314712524,1.0670000314712524,1.0750000476837158,0.5044585466384888,0,1,0,1,3.25,0,0,0,10.850000381469727,5440.203125,55.31999969482422,0.6306517720222473,0.5990999937057495,1.0709999799728394,1.6643919944763184,1.5638020038604736,South Dakota-M. Michael Rounds,4.031050205230713,8.601755142211914,0.11985400319099426,0.714285671710968,1,2,41,5,6,19,5,14.998283386230469,0
8,8,7,3,0,1,0,SD,2008,1.0789999961853027,1.0789999961853027,1.0750000476837158,0.5049376487731934,0,1,0,1,2.9375,0,0,0,9.569999694824219,5440.203125,55.150001525878906,0.6306517720222473,0.5315999984741211,1.0770000219345093,1.6420090198516846,1.5601249933242798,South Dakota-M. Michael Rounds,4.028027057647705,8.601755142211914,0.11981780081987381,0.714285671710968,1,2,41,3,1,19,6,15.039328575134277,0
11,10,9,2,1,2,0,SD,2009,1.1030000448226929,1.1030000448226929,0.9449999928474426,0.5929563641548157,0,1,0,1,2.625,0,0,0,-2,5440.203125,55,0.6306517720222473,0.5315999984741211,1.0240000486373901,1.6420090198516846,1.5601249933242798,South Dakota-M. Michael Rounds,4.0253520011901855,8.601755142211914,0.15748080611228943,0.6571428775787354,1,2,41,2,2,19,7,15.132540702819824,0
41,40,39,11,1,2,0,SD,2010,1.0959999561309814,1.0959999561309814,0.9449999928474426,0.603327214717865,1,1,0,1,2.3125,0,0,0,4.840000152587891,5440.203125,54.810001373291016,0.6306517720222473,0.5315999984741211,1.0204999446868896,1.4839190244674683,1.5584490299224854,South Dakota-M. Michael Rounds,4.021953105926514,8.601755142211914,0.14416010677814484,0.6571428775787354,1,2,41,11,2,19,8,15.198870658874512,0
25,23,23,5,2,2,0,SD,2011,1.093999981880188,1.093999981880188,1.1790000200271606,0.5582670569419861,0,1,0,0,2,0,0,1,11.460000038146973,5440.203125,54.63999938964844,0.6151260137557983,0.5315999984741211,1.1365000009536743,1.4839190244674683,1.5584490299224854,South Dakota-Dennis Daugaard,4.018901824951172,8.601755142211914,0.19952550530433655,0.714285671710968,1,2,41,5,9,19,1,15.217306137084961,0
16,14,14,1,2,2,0,SD,2012,1.090999960899353,1.090999960899353,1.184000015258789,0.5542795062065125,0,1,0,0,1.6875,0,0,1,2.4000000953674316,5440.203125,54.470001220703125,0.6151260137557983,0.5788999795913696,1.1375000476837158,1.6150389909744263,1.149278998374939,South Dakota-Dennis Daugaard,4.015841960906982,8.601755142211914,0.20137029886245728,0.714285671710968,1,2,41,1,4,19,2,15.196290016174316,0
21,19,19,6,2,2,0,SD,2013,1.0850000381469727,1.0850000381469727,1.1540000438690186,0.5659387111663818,0,1,0,0,1.375,0,0,1,1.7799999713897705,5440.203125,54.29999923706055,0.6151260137557983,0.5788999795913696,1.1195000410079956,NA,1.149278998374939,South Dakota-Dennis Daugaard,4.012773036956787,8.601755142211914,0.24220749735832214,0.7571427822113037,1,2,41,6,2,19,3,15.204572677612305,0
15,13,13,5,2,2,0,SD,2014,1.0679999589920044,1.0679999589920044,1.1230000257492065,0.5577071309089661,1,1,0,0,1.0625,0,0,1,NA,5440.203125,54.130001068115234,0.6151260137557983,0.5788999795913696,1.0954999923706055,1.6150389909744263,1.149278998374939,South Dakota-Dennis Daugaard,4.0096940994262695,8.601755142211914,0.23763249814510345,0.7571427822113037,1,2,41,5,1,19,4,NA,0
11,9,9,1,2,2,0,SD,2015,NA,NA,NA,NA,0,1,0,1,0.75,0,0,1,NA,6000,53.959999084472656,0.734804093837738,0.5788999795913696,NA,NA,1.149278998374939,South Dakota-Dennis Daugaard,4.006606101989746,8.699681282043457,NA,0.8285713791847229,1,2,41,1,6,19,5,NA,0
5,5,5,0,0,0,0,TN,1995,NA,NA,NA,NA,0,1,0,0,3.75,1,1,1,7.349999904632568,23988.728515625,208.25,0.5485443472862244,0.4242999851703644,NA,NA,NA,Tennessee-Don Sundquist,5.343530178070068,10.085379600524902,NA,0.4040403962135315,1,2,42,0,2,17,1,16.33599281311035,1
5,5,5,0,0,0,0,TN,1996,0.968999981880188,0.968999981880188,1.0299999713897705,0.5754873752593994,0,1,0,0,3.75,1,1,0,5.599999904632568,23581.5078125,213,0.5485443472862244,0.45590001344680786,0.9994999766349792,0.9016491770744324,0.780086100101471,Tennessee-Don Sundquist,5.365975856781006,10.068260192871094,0.24730490148067474,0.4040403962135315,1,2,42,0,2,17,2,16.371543884277344,1
4,4,4,0,0,0,0,TN,1997,0.9279999732971191,0.9279999732971191,1.0360000133514404,0.5702543258666992,0,1,0,0,3.75,1,1,1,5.920000076293945,23214.50390625,218.7100067138672,0.5485443472862244,0.45590001344680786,0.9819999933242798,0.9016491770744324,0.780086100101471,Tennessee-Don Sundquist,5.392309188842773,10.052579879760742,0.23994970321655273,0.38383838534355164,1,2,42,0,3,17,3,16.40358543395996,1
6,6,6,0,0,0,0,TN,1998,0.9649999737739563,0.9649999737739563,1.0360000133514404,0.5806354284286499,1,1,0,0,3.75,1,1,1,10.029999732971191,22968.3828125,224.4199981689453,0.5485443472862244,0.45590001344680786,1.000499963760376,0.7405602931976318,0.8439257740974426,Tennessee-Don Sundquist,5.417964935302734,10.041919708251953,0.23994970321655273,0.38383838534355164,1,2,42,0,3,17,4,16.445606231689453,1
4,4,4,0,0,0,0,TN,1999,1.0290000438690186,1.0290000438690186,1.1640000343322754,0.6044361591339111,0,1,0,1,3.766700029373169,1,1,1,4.480000019073486,22591.9921875,230.1300048828125,0.6995477676391602,0.45590001344680786,1.096500039100647,0.7405602931976318,0.8439257740974426,Tennessee-Don Sundquist,5.44297981262207,10.025400161743164,0.24796679615974426,0.4040403962135315,1,2,42,0,3,17,5,16.51688003540039,1
2,2,2,0,0,0,0,TN,2000,1.0180000066757202,1.0180000066757202,1.2139999866485596,0.6015583276748657,0,1,0,1,3.783400058746338,1,1,1,6.510000228881836,22033.962890625,235.83999633789062,0.6995477676391602,0.5115000009536743,1.1160000562667847,1.0127559900283813,0.801347017288208,Tennessee-Don Sundquist,5.4673848152160645,10.00039005279541,0.24467100203037262,0.38383838534355164,1,2,42,0,2,17,6,16.576906204223633,1
3,3,2,0,0,1,0,TN,2001,1.0980000495910645,1.0980000495910645,1.159000039100647,0.6519129276275635,0,1,0,1,3.799999952316284,1,1,1,3.1500000953674316,21604.951171875,241.5500030517578,0.6995477676391602,0.5115000009536743,1.128499984741211,1.0127559900283813,0.801347017288208,Tennessee-Don Sundquist,5.491208076477051,9.980724334716797,0.2462296038866043,0.41414138674736023,1,2,42,0,2,17,7,16.65666961669922,1
9,9,7,0,0,2,0,TN,2002,1.1050000190734863,1.1050000190734863,1.159000039100647,0.6573858857154846,1,1,0,1,3.75,1,1,1,2.640000104904175,21246.759765625,247.25999450683594,0.6995477676391602,0.5115000009536743,1.1319999694824219,0.8858361840248108,0.8767811059951782,Tennessee-Don Sundquist,5.514476776123047,9.964006423950195,0.2483493983745575,0.41414138674736023,1,2,42,0,3,17,8,16.73270606994629,1
15,15,13,0,0,2,0,TN,2003,1.3170000314712524,1.3170000314712524,1.1430000066757202,0.7014939188957214,0,0,1,0,3.75,0,0,1,3.9800000190734863,20833.2578125,253,0.5155413746833801,0.47279998660087585,1.2300000190734863,0.8858361840248108,0.8767811059951782,Tennessee-Phil Bredesen,5.537333965301514,9.944354057312012,0.24881510436534882,0.5454546213150024,1,2,42,0,12,17,1,16.78010368347168,1
6,6,4,0,0,2,0,TN,2004,1.3170000314712524,1.3170000314712524,1.1430000066757202,0.706348180770874,0,0,1,0,3.75,0,0,1,5.889999866485596,20208.60546875,257,0.5155413746833801,0.4250999987125397,1.2300000190734863,0.9237027764320374,0.9662374258041382,Tennessee-Phil Bredesen,5.552958965301514,9.91391372680664,0.258624792098999,0.5454546213150024,1,2,42,0,4,17,2,16.844635009765625,1
11,11,9,0,0,2,0,TN,2005,1.3530000448226929,1.3530000448226929,1.1740000247955322,0.7396881580352783,0,0,1,0,3.75,1,0,0,3.9800000190734863,19546.5625,261,0.5155413746833801,0.4250999987125397,1.2634999752044678,0.9237027764320374,0.9662374258041382,Tennessee-Phil Bredesen,5.568345069885254,9.880605697631836,0.25538331270217896,0.5353534817695618,1,2,42,0,3,17,3,16.929235458374023,1
10,10,9,0,0,1,0,TN,2006,1.3389999866485596,1.3389999866485596,1.1699999570846558,0.7333974242210388,1,0,1,0,3.75,1,0,0,6.090000152587891,19039.390625,265,0.5155413746833801,0.4250999987125397,1.2545000314712524,0.8653404712677002,1.1255520582199097,Tennessee-Phil Bredesen,5.58349609375,9.854317665100098,0.2530533969402313,0.5353534817695618,1,2,42,0,8,17,4,16.925142288208008,1
10,10,9,0,0,1,0,TN,2007,1.312000036239624,1.312000036239624,1.2990000247955322,0.7141314744949341,0,0,1,1,3.75,1,0,0,4.659999847412109,20404.099609375,269,0.6975677013397217,0.4250999987125397,1.3055000305175781,0.8653404712677002,1.1255520582199097,Tennessee-Phil Bredesen,5.598422050476074,9.923540115356445,0.25229620933532715,0.5353534817695618,1,2,42,0,6,17,5,16.965246200561523,1
7,7,6,0,0,1,0,TN,2008,1.312000036239624,1.312000036239624,1.3480000495910645,0.7117582559585571,0,0,1,1,3.75,1,0,0,3.819999933242798,20025.90625,273,0.6975677013397217,0.4178999960422516,1.3300000429153442,0.9573825001716614,1.0535000562667847,Tennessee-Phil Bredesen,5.613128185272217,9.904831886291504,0.24696539342403412,0.5353534817695618,1,2,42,0,2,17,6,17.01683235168457,1
1,1,0,0,0,1,0,TN,2009,NA,1.3730000257492065,1.3930000066757202,NA,0,0,1,1,3.75,1,1,1,-0.9300000071525574,20929.4453125,277,0.6975677013397217,0.4178999960422516,1.3930000066757202,0.9573825001716614,1.0535000562667847,Tennessee-Phil Bredesen,5.627621173858643,9.948960304260254,NA,0.49494948983192444,1,2,42,0,0,17,7,17.068592071533203,1
12,12,11,0,0,1,0,TN,2010,NA,1.434000015258789,1.3930000066757202,NA,1,0,1,1,3.75,1,1,1,3.7899999618530273,20564.02734375,281,0.6975677013397217,0.4178999960422516,1.3930000066757202,1.0887069702148438,1.036026954650879,Tennessee-Phil Bredesen,5.641907215118408,9.931346893310547,NA,0.4848484992980957,1,2,42,0,3,17,8,17.086009979248047,1
10,10,10,0,0,0,0,TN,2011,1.4950000047683716,1.4950000047683716,1.4210000038146973,0.7075533270835876,0,1,0,0,3.75,0,0,1,5.5,20174.197265625,285,0.6628150939941406,0.5684999823570251,1.4579999446868896,1.0887069702148438,1.036026954650879,Tennessee-Phil Bredesen,5.655992031097412,9.912210464477539,0.18340879678726196,0.6464645862579346,1,2,42,0,4,17,9,17.1320858001709,1
18,18,17,0,0,1,0,TN,2012,1.4950000047683716,1.4950000047683716,1.4270000457763672,0.7075533270835876,0,1,0,0,3.75,0,0,1,5.289999961853027,19791.396484375,289,0.6628150939941406,0.5942000150680542,1.4609999656677246,1.2582199573516846,1.4144799709320068,Tennessee-Bill Haslam,5.6698808670043945,9.89305305480957,0.18340879678726196,0.6464645862579346,1,2,42,1,10,17,1,17.16193199157715,1
8,8,7,0,0,1,0,TN,2013,1.5180000066757202,1.5180000066757202,1.4040000438690186,0.6979471445083618,0,1,0,0,3.75,0,0,1,2.0999999046325684,19486.03515625,293,0.6628150939941406,0.5942000150680542,1.4609999656677246,1.2582199573516846,1.4144799709320068,Tennessee-Bill Haslam,5.683579921722412,9.877504348754883,0.18291859328746796,0.7070707082748413,1,2,42,0,3,17,2,17.14166831970215,1
7,7,5,2,0,2,0,TN,2014,1.5490000247955322,1.5490000247955322,1.4040000438690186,0.7012723684310913,1,1,0,0,3.75,0,0,1,NA,20428.98046875,297,0.6628150939941406,0.5942000150680542,1.4765000343322754,1.2582199573516846,1.4144799709320068,Tennessee-Bill Haslam,5.6970930099487305,9.9247589111328125,0.18184299767017365,0.7171717286109924,1,2,42,2,3,17,3,NA,1
10,10,8,2,0,2,0,TN,2015,NA,NA,NA,NA,0,1,0,1,3.75,0,0,1,NA,20884,301,0.7547748684883118,0.5942000150680542,NA,NA,1.4144799709320068,Tennessee-Bill Haslam,5.7104268074035645,9.946786880493164,NA,0.7373737096786499,1,2,42,2,3,17,4,NA,1
13,13,11,0,0,0,0,TX,1993,1.6610000133514404,1.6610000133514404,NA,0.9189848899841309,0,0,1,0,3.0416500568389893,0,0,0,5.820000171661377,6528.244140625,1775,0.5132244825363159,0.3707999885082245,1.6610000133514404,NA,NA,"Texas-Richards, Ann W.",7.482119083404541,8.784046173095703,0.5541638135910034,0.6200000047683716,1,1,43,0,9,NA,3,17.374034881591797,0
9,9,9,0,0,0,0,TX,1994,1.6610000133514404,1.6610000133514404,NA,0.9189848899841309,1,0,1,0,3,0,0,0,5.71999979019165,6528.244140625,1838,0.5132244825363159,0.3707999885082245,1.6610000133514404,NA,NA,"Texas-Richards, Ann W.",7.516976833343506,8.784046173095703,0.5541638135910034,0.6133332848548889,0,0,43,0,5,NA,4,17.435144424438477,0
14,14,12,0,0,0,0,TX,1995,1.6440000534057617,1.6440000534057617,1.4160000085830688,0.9389252066612244,0,1,0,0,3.21875,1,1,0,6.980000019073486,6528.244140625,1901,0.5382408499717712,0.40560001134872437,1.5299999713897705,NA,NA,"Texas-Bush, George W.",7.550661087036133,8.784046173095703,0.5421169996261597,0.40666669607162476,0,0,43,0,9,NA,1,17.50277328491211,0
11,11,9,0,0,1,0,TX,1996,1.6440000534057617,1.6440000534057617,1.4160000085830688,0.9389252066612244,0,1,0,0,3.4375,1,1,0,7.5,6528.244140625,1964,0.5382408499717712,0.4875999987125397,1.5299999713897705,NA,NA,"Texas-Bush, George W.",7.583248138427734,8.784046173095703,0.5421169996261597,0.41999998688697815,0,0,43,0,4,NA,2,17.54165267944336,0
4,4,2,0,0,1,0,TX,1997,1.8609999418258667,1.8609999418258667,1.593000054359436,0.9875596165657043,0,1,0,0,3.65625,1,0,0,8.949999809265137,6528.244140625,1932.7099609375,0.5382408499717712,0.4875999987125397,1.7269999980926514,NA,NA,"Texas-Bush, George W.",7.567195892333984,8.784046173095703,0.5159431099891663,0.4533332884311676,0,0,43,0,1,NA,3,17.602523803710938,0
8,8,8,0,0,0,0,TX,1998,1.8609999418258667,1.8609999418258667,1.593000054359436,0.9875596165657043,1,1,0,0,3.875,1,0,0,9.270000457763672,6528.244140625,1901.4200439453125,0.5382408499717712,0.4875999987125397,1.7269999980926514,0.8827530741691589,0.7330150008201599,"Texas-Bush, George W.",7.550881862640381,8.784046173095703,0.5159431099891663,0.4533332884311676,0,0,43,0,2,NA,4,17.65291976928711,0
3,3,3,0,0,0,0,TX,1999,1.902999997138977,1.902999997138977,1.6979999542236328,1.00650155544281,0,1,0,0,3.75,1,0,0,5.820000171661377,6528.244140625,1870.1300048828125,0.6863663792610168,0.4875999987125397,1.8005000352859497,0.8827530741691589,0.7330150008201599,"Texas-Bush, George W.",7.534297943115234,8.784046173095703,0.4960334897041321,0.47999998927116394,0,0,43,0,1,NA,5,17.719318389892578,0
5,5,4,0,0,1,0,TX,2000,1.902999997138977,1.902999997138977,1.6979999542236328,1.00650155544281,0,1,0,0,3.625,1,0,0,9.289999961853027,6528.244140625,1838.8399658203125,0.6863663792610168,0.5929999947547913,1.8005000352859497,0.7260503172874451,0.723256528377533,"Texas-Bush, George W.",7.517434120178223,8.784046173095703,0.4960334897041321,0.47999998927116394,0,0,43,0,1,NA,6,17.801382064819336,0
9,7,5,0,2,1,0,TX,2001,1.8869999647140503,1.8869999647140503,1.7690000534057617,1.0093512535095215,0,1,0,0,3.5,1,0,0,6.599999904632568,6528.244140625,1807.550048828125,0.6863663792610168,0.5929999947547913,1.8279999494552612,0.7260503172874451,0.723256528377533,Texas-Rick Perry,7.500280857086182,8.784046173095703,0.5017436742782593,0.47999998927116394,0,0,43,0,4,NA,1,17.879108428955078,0
12,10,9,0,2,1,0,TX,2002,1.8869999647140503,1.8869999647140503,1.7690000534057617,1.0093512535095215,1,1,0,0,3.375,1,0,0,0.6299999952316284,6528.244140625,1776.260009765625,0.6863663792610168,0.5929999947547913,1.8279999494552612,0.7383862733840942,0.875801682472229,Texas-Rick Perry,7.482828140258789,8.784046173095703,0.5017436742782593,0.47333329916000366,0,0,43,0,4,NA,2,17.93507957458496,0
9,7,7,0,2,0,0,TX,2003,1.9769999980926514,1.9769999980926514,1.715999960899353,1.0641043186187744,0,1,0,0,3.3125,0,0,0,3.9100000858306885,6528.244140625,1745,0.5912654995918274,0.5929999947547913,1.846500039100647,0.7383862733840942,0.875801682472229,Texas-Rick Perry,7.465083122253418,8.784046173095703,0.3792923092842102,0.5866665840148926,0,0,43,0,3,NA,3,18.01726722717285,0
8,6,6,0,2,0,0,TX,2004,1.9769999980926514,1.9769999980926514,1.715999960899353,1.0641043186187744,0,1,0,0,3.25,0,0,0,5.21999979019165,6528.244140625,1802.5,0.5912654995918274,0.6108999848365784,1.846500039100647,0.7685149908065796,1.0024299621582031,Texas-Rick Perry,7.497485160827637,8.784046173095703,0.3792923092842102,0.5866665840148926,1,1,43,0,0,NA,4,18.027433395385742,0
15,15,14,0,0,1,0,TX,2005,2.069999933242798,2.069999933242798,1.715999960899353,1.0881705284118652,0,1,0,0,3.25,0,0,0,8.670000076293945,6528.244140625,1860,0.5912654995918274,0.6108999848365784,1.8930000066757202,0.7685149908065796,1.0024299621582031,Texas-Rick Perry,7.528869152069092,8.784046173095703,0.30001458525657654,0.5799999833106995,1,1,43,0,8,NA,5,18.09061622619629,0
9,8,8,0,1,0,0,TX,2006,2.069999933242798,2.069999933242798,1.715999960899353,1.0881705284118652,1,1,0,0,3.25,0,0,0,9.529999732971191,6528.244140625,1917.5,0.5912654995918274,0.6108999848365784,1.8930000066757202,0.6781830191612244,1.1819219589233398,Texas-Rick Perry,7.559298992156982,8.784046173095703,0.30001458525657654,0.5799999833106995,1,1,43,0,2,NA,6,18.144874572753906,0
4,4,4,0,0,0,0,TX,2007,2.124000072479248,2.124000072479248,1.8029999732971191,1.1254260540008545,0,1,0,0,3.25,0,0,0,6.039999961853027,6528.244140625,1975,0.5671339631080627,0.6108999848365784,1.9635000228881836,0.6781830191612244,1.1819219589233398,Texas-Rick Perry,7.58882999420166,8.784046173095703,0.3128434121608734,0.5400000214576721,1,1,43,0,3,NA,7,18.207088470458984,0
3,3,3,0,0,0,0,TX,2008,2.124000072479248,2.124000072479248,1.8029999732971191,1.1254260540008545,0,1,0,0,3.25,0,0,0,9.710000038146973,6528.244140625,2032.5,0.5671339631080627,0.5537999868392944,1.9635000228881836,0.6634780764579773,1.091526985168457,Texas-Rick Perry,7.617514133453369,8.784046173095703,0.3128434121608734,0.5266665816307068,1,1,43,0,2,NA,8,18.32170867919922,0
4,4,4,0,0,0,0,TX,2009,2.1429998874664307,2.1429998874664307,1.8329999446868896,1.1445245742797852,0,1,0,0,3.25,0,0,0,-4.980000019073486,6528.244140625,2090,0.5671339631080627,0.5537999868392944,1.9880000352859497,0.6634780764579773,1.091526985168457,Texas-Rick Perry,7.645398139953613,8.784046173095703,0.3005147874355316,0.5066667199134827,1,1,43,0,0,NA,9,18.40156364440918,0
0,0,0,0,0,0,0,TX,2010,2.1429998874664307,2.1429998874664307,1.8329999446868896,1.1445245742797852,1,1,0,0,3.25,0,0,0,5.010000228881836,6528.244140625,2147.5,0.5671339631080627,0.5537999868392944,1.9880000352859497,0.9208101034164429,1.0489449501037598,Texas-Rick Perry,7.672524929046631,8.784046173095703,0.3005147874355316,0.5133333206176758,1,1,43,0,0,NA,10,18.44439697265625,0
3,3,3,0,0,0,0,TX,2011,2.257999897003174,2.257999897003174,NA,1.1370917558670044,0,1,0,0,3.25,0,0,0,9.539999961853027,6528.244140625,2205,0.5651426911354065,0.5537999868392944,2.257999897003174,0.9208101034164429,1.0489449501037598,Texas-Rick Perry,7.6989359855651855,8.784046173095703,0.3536601960659027,0.6733332872390747,1,1,43,0,0,NA,11,18.50318145751953,0
1,1,1,0,0,0,0,TX,2012,2.257999897003174,2.257999897003174,NA,1.1370917558670044,0,1,0,0,3.25,0,0,0,5.460000038146973,6528.244140625,2262.5,0.5651426911354065,0.5713000297546387,2.257999897003174,1.06638503074646,1.2182790040969849,Texas-Rick Perry,7.724668025970459,8.784046173095703,0.3536601960659027,0.6733332872390747,1,1,43,0,1,NA,12,18.50594139099121,0
1,1,1,0,0,0,0,TX,2013,2.427000045776367,2.427000045776367,NA,1.289821743965149,0,1,0,0,3.25,0,0,0,3.6700000762939453,6528.244140625,2320,0.5651426911354065,0.5713000297546387,2.427000045776367,1.06638503074646,1.2182790040969849,Texas-Rick Perry,7.749752998352051,8.784046173095703,0.431361585855484,0.6333333253860474,1,1,43,0,0,NA,13,18.497642517089844,0
2,2,2,0,0,0,0,TX,2014,2.427000045776367,2.427000045776367,NA,1.289821743965149,1,1,0,0,3.25,0,0,0,NA,6528.244140625,2377.5,0.5651426911354065,0.5713000297546387,2.427000045776367,1.06638503074646,1.2182790040969849,Texas-Rick Perry,7.774225234985352,8.784046173095703,0.431361585855484,0.6333333253860474,1,1,43,0,1,NA,14,NA,0
9,8,8,6,1,0,0,UT,1993,1.3270000219345093,1.3270000219345093,1.1469999551773071,0.689809262752533,0,1,0,0,3.875,0,0,0,7.980000019073486,1944.873046875,101.625,0.6448523998260498,0.4336000084877014,1.2369999885559082,NA,0.8882982134819031,Utah-Mike Leavitt,4.631082057952881,7.573465824127197,0.34487029910087585,0.653333306312561,1,1,44,6,2,20,1,15.29029655456543,0
13,13,12,3,0,0,0,UT,1994,1.3270000219345093,1.3270000219345093,1.1469999551773071,0.689809262752533,0,1,0,0,3.75,0,0,0,8.470000267028809,2543.294921875,104.75,0.6448523998260498,0.4336000084877014,1.2369999885559082,1.018949031829834,0.8882982134819031,Utah-Mike Leavitt,4.661077976226807,7.841609001159668,0.34487029910087585,0.653333306312561,1,1,44,3,9,20,2,15.360748291015625,0
6,6,6,4,0,0,0,UT,1995,1.284999966621399,1.284999966621399,1.2020000219345093,0.6673745512962341,0,1,0,0,3.8125,0,0,0,9.039999961853027,2543.294921875,107.875,0.6448523998260498,0.4336000084877014,1.243499994277954,NA,NA,Utah-Mike Leavitt,4.690199851989746,7.841609001159668,0.3724043071269989,0.7333332896232605,1,1,44,4,1,20,3,15.460895538330078,0
16,16,16,6,0,0,0,UT,1996,1.2769999504089355,1.2769999504089355,1.2020000219345093,0.6639099717140198,1,1,0,0,3.875,0,0,0,8.859999656677246,2543.294921875,111,0.6448523998260498,0.5436999797821045,1.2395000457763672,0.8478453755378723,1.0462419986724854,Utah-Mike Leavitt,4.718499183654785,7.841609001159668,0.36797741055488586,0.7333332896232605,1,1,44,6,9,20,4,15.549421310424805,0
11,11,11,5,0,0,0,UT,1997,1.3639999628067017,1.3639999628067017,1.2380000352859497,0.7011476159095764,0,1,0,0,3.9375,0,0,1,8.130000114440918,2543.294921875,110.70999908447266,0.7628141045570374,0.5436999797821045,1.3009999990463257,0.8478453755378723,1.0462419986724854,Utah-Mike Leavitt,4.715906143188477,7.841609001159668,0.35054999589920044,0.7333332896232605,1,1,44,5,4,20,5,15.653739929199219,0
11,11,11,6,0,0,0,UT,1998,1.3480000495910645,1.3480000495910645,1.2380000352859497,0.6994055509567261,0,1,0,0,4,0,0,1,7.889999866485596,2992.112060546875,110.41999816894531,0.7628141045570374,0.5436999797821045,1.2929999828338623,1.063485026359558,1.1760940551757812,Utah-Mike Leavitt,4.713306903839111,8.004069328308105,0.3488504886627197,0.7200000286102295,1,1,44,6,3,20,6,15.750921249389648,0
19,19,18,11,0,1,0,UT,1999,1.4010000228881836,1.4010000228881836,1.3949999809265137,0.7342281937599182,0,1,0,0,4,0,0,0,6.159999847412109,2992.112060546875,110.12999725341797,0.7628141045570374,0.5436999797821045,1.3980000019073486,1.063485026359558,1.1760940551757812,Utah-Mike Leavitt,4.710700988769531,8.004069328308105,0.36254051327705383,0.7066665887832642,1,1,44,11,6,20,7,15.791595458984375,0
12,12,12,9,0,0,0,UT,2000,1.4010000228881836,1.4010000228881836,1.3949999809265137,0.7342281937599182,1,1,0,0,4,0,0,0,7.940000057220459,2992.112060546875,109.83999633789062,0.7628141045570374,0.6682999730110168,1.3980000019073486,1.0400069952011108,1.3376200199127197,Utah-Mike Leavitt,4.708087921142578,8.004069328308105,0.36254051327705383,0.7200000286102295,1,1,44,9,0,20,8,15.889476776123047,0
15,15,12,8,0,0,0,UT,2001,1.4700000286102295,1.4700000286102295,1.5950000286102295,0.79071807861328125,0,1,0,0,4,0,0,0,5.550000190734863,2992.112060546875,109.55000305175781,0.5688643455505371,0.6682999730110168,1.5325000286102295,1.0400069952011108,1.3376200199127197,Utah-Mike Leavitt,4.70546817779541,8.004069328308105,0.35087311267852783,0.6666666865348816,1,1,44,8,2,20,9,15.954230308532715,0
10,10,10,10,0,0,0,UT,2002,1.4170000553131104,1.4170000553131104,1.5950000286102295,0.7790388464927673,0,1,0,0,3.875,0,0,1,2.740000009536743,3590.533935546875,109.26000213623047,0.5688643455505371,0.6682999730110168,1.50600004196167,1.4659759998321533,1.3602750301361084,Utah-Mike Leavitt,4.702840805053711,8.186334609985352,0.3417570888996124,0.6800000071525574,1,1,44,10,0,20,10,16.0284481048584,0
13,13,13,6,0,0,0,UT,2003,1.5169999599456787,1.5169999599456787,1.649999976158142,0.7435476183891296,0,1,0,0,3.9375,0,0,1,2.9800000190734863,3590.533935546875,109,0.5688643455505371,0.6682999730110168,1.5835000276565552,1.4659759998321533,1.3602750301361084,Utah-Mike Leavitt,4.700479984283447,8.186334609985352,0.3728049099445343,0.7466667294502258,1,1,44,6,5,20,11,15.888209342956543,0
